exon_KD	Strand_KD	gene_name_KD	transcript_id_KD	dPSI_KD	exon_CTRL	Strand_CTRL	gene_name_CTRL	transcript_id_CTRL	dPSI_CTRL	RBP
chrX:30727466-30727552	+	GK	ENST00000427190	0.317	chr10:94510091-94510179	+	TBC1D12	ENST00000225235	-0.02	RBM25
chr3:138796463-138796567	-	PIK3CB	ENST00000674063	-0.24	chrX:16639147-16639243	-	CTPS2	ENST00000359276	-0.02	RBM25
chr16:16184959-16185034	-	ABCC6	ENST00000205557	-0.229	chr16:66969679-66969759	+	CES3	ENST00000303334	0.01	RBM25
chr12:57107605-57107743	-	STAT6	ENST00000300134	-0.231	chr15:34359589-34359745	-	LPCAT4	ENST00000314891	0.01	RBM25
chr3:12312380-12312453	+	PPARG	ENST00000651735	-0.396	chr7:97136388-97136467	+	SDHAF3	ENST00000360382	-0.02	RBM25
chr3:123956740-123956795	-	CCDC14	ENST00000409697	-0.312	chr14:52711101-52711168	+	PSMC6	ENST00000445930	-0.0	RBM25
chrX:47080317-47080936	+	RGN	ENST00000397180	-0.166	chrX:53548959-53549505	-	HUWE1	ENST00000262854	-0.0	RBM25
chr2:43826382-43826521	-	ABCG5	ENST00000405322	-0.495	chr17:47943306-47943430	+	PNPO	ENST00000642017	-0.02	RBM25
chr2:43824219-43824432	-	ABCG5	ENST00000405322	-0.205	chr6:73519337-73519516	-	EEF1A1	ENST00000309268	-0.0	RBM25
chrX:48466230-48466322	-	SLC38A5	ENST00000620913	-0.207	chr11:116791812-116791892	-	APOA5	ENST00000542499	-0.01	RBM25
chr9:122851323-122851436	-	RC3H2	ENST00000357244	-0.382	chr6:159788058-159788143	-	TCP1	ENST00000321394	-0.02	RBM25
chr15:36709856-36709961	+	CDIN1	ENST00000566621	-0.387	chr6:1959867-1959971	-	GMDS	ENST00000380815	-0.0	RBM25
chr19:56817746-56817835	-	PEG3	ENST00000326441	-0.24	chr14:72978137-72978234	-	ZFYVE1	ENST00000556143	0.0	RBM25
chr12:120098811-120098935	-	RAB35	ENST00000229340	-0.192	chr16:29862586-29862720	-	CDIPT	ENST00000219789	-0.02	RBM25
chr3:196927796-196927879	+	SENP5	ENST00000323460	-0.373	chr8:38133454-38133546	+	ASH2L	ENST00000343823	0.01	RBM25
chr3:105681479-105681610	-	CBLB	ENST00000394030	-0.24	chr15:43149029-43149151	+	TMEM62	ENST00000260403	-0.01	RBM25
chr3:113010643-113010704	-	NEPRO	ENST00000314400	-0.266	chr8:108450428-108450492	+	EMC2	ENST00000220853	-0.0	RBM25
chr7:44531755-44531844	-	NPC1L1	ENST00000381160	-0.207	chr11:66593610-66593714	+	CCS	ENST00000310190	0.01	RBM25
chr7:44533739-44533853	-	NPC1L1	ENST00000381160	-0.28	chr7:151078923-151079021	-	FASTK	ENST00000482571	0.01	RBM25
chr7:44535840-44535968	-	NPC1L1	ENST00000381160	-0.305	chr6:31150066-31150215	-	CCHCR1	ENST00000396268	0.02	RBM25
chr1:151761451-151761552	-	MRPL9	ENST00000368830	-0.234	chr17:49706965-49707068	-	SLC35B1	ENST00000240333	0.01	RBM25
chr15:84886672-84886787	+	SLC28A1	ENST00000394573	0.278	chr7:6580555-6580678	+	ZDHHC4	ENST00000335965	0.01	RBM25
chr1:155253859-155253978	-	ENTREP3	ENST00000361361	-0.273	chr3:49685262-49685382	-	MST1	ENST00000449682	0.0	RBM25
chr12:47679493-47679594	-	RPAP3	ENST00000005386	-0.335	chrY:12847239-12847327	+	USP9Y	ENST00000338981	0.0	RBM25
chr12:3083653-3083719	+	TSPAN9	ENST00000011898	-0.303	chr10:132650418-132650505	+	INPP5A	ENST00000368594	-0.02	RBM25
chr3:142186194-142186267	-	GK5	ENST00000392993	-0.284	chr1:77966884-77966955	-	FUBP1	ENST00000370768	-0.01	RBM25
chr16:11769031-11769095	-	ZC3H7A	ENST00000355758	-0.465	chr1:39003347-39003418	+	AKIRIN1	ENST00000432648	-0.01	RBM25
chr15:92901167-92901299	+	CHD2	ENST00000394196	-0.227	chr2:53728712-53728847	-	ASB3	ENST00000263634	-0.02	RBM25
chr4:38868398-38868546	+	FAM114A1	ENST00000358869	-0.205	chr17:36545619-36545817	+	GGNBP2	ENST00000613102	0.01	RBM25
chr16:635612-635774	-	METTL26	ENST00000301686	0.437	chr4:1804330-1804520	+	FGFR3	ENST00000440486	0.02	RBM25
chr16:635281-635340	-	METTL26	ENST00000301686	0.493	chr19:1399524-1399587	-	GAMT	ENST00000252288	-0.01	RBM25
chr4:47862846-47862915	-	NFXL1	ENST00000507489	-0.218	chr13:43078612-43078688	+	DNAJC15	ENST00000379221	0.01	RBM25
chr19:40365718-40365930	+	PLD3	ENST00000409735	0.235	chr19:49524507-49524776	+	FCGRT	ENST00000221466	-0.0	RBM25
chr16:53479154-53479225	+	RBL2	ENST00000262133	-0.163	chr3:45731301-45731380	+	SACM1L	ENST00000389061	-0.02	RBM25
chr4:184700820-184700881	-	CENPU	ENST00000281453	-0.445	chr1:32039515-32039573	+	KHDRBS1	ENST00000327300	-0.01	RBM25
chr11:6440165-6440286	-	HPX	ENST00000265983	-0.48	chr6:31733566-31733672	-	CLIC1	ENST00000375784	-0.0	RBM25
chr19:39335435-39335531	-	GMFG	ENST00000597595	-0.279	chr19:41904949-41905036	+	ARHGEF1	ENST00000354532	-0.01	RBM25
chr11:65047475-65047565	-	NAALADL1	ENST00000358658	-0.478	chr16:1964276-1964365	-	RPS2	ENST00000343262	0.0	RBM25
chr19:15886242-15886308	-	CYP4F2	ENST00000221700	-0.466	chr10:90916171-90916269	-	ANKRD1	ENST00000371697	-0.01	RBM25
chr4:88737472-88737555	-	FAM13A	ENST00000264344	-0.351	chr5:150012255-150012353	+	HMGXB3	ENST00000502717	0.0	RBM25
chr19:19878481-19878607	+	ZNF253	ENST00000589717	-0.332	chr3:141995020-141995141	-	TFDP2	ENST00000489671	-0.02	RBM25
chr16:67963465-67963559	-	SLC12A4	ENST00000316341	-0.269	chr17:81272516-81272627	-	SLC38A10	ENST00000374759	-0.02	RBM25
chr19:34430576-34430659	+	UBA2	ENST00000246548	-0.117	chr5:171390051-171390130	+	NPM1	ENST00000296930	-0.0	RBM25
chr19:418923-419056	-	SHC2	ENST00000264554	-0.184	chr19:18906960-18907112	-	COPE	ENST00000262812	-0.0	RBM25
chr3:52788232-52788345	+	ITIH1	ENST00000273283	-0.131	chr19:8256949-8257077	+	CERS4	ENST00000251363	0.0	RBM25
chr3:52198672-52198848	+	ALAS1	ENST00000484952	-0.165	chr17:15700208-15700366	+	ZNF286A	ENST00000580393	0.0	RBM25
chr3:50300988-50301077	-	HYAL1	ENST00000395144	-0.153	chr1:19307314-19307410	-	AKR7A2	ENST00000235835	0.0	RBM25
chr16:30661180-30661215	+	FBRS	ENST00000356166	-0.393	chr16:31499493-31499525	-	RUSF1	ENST00000327237	-0.01	RBM25
chr19:55455636-55455845	-	ISOC2	ENST00000425675	0.232	chr9:129009106-129009346	-	SH3GLB2	ENST00000372564	0.0	RBM25
chr3:48543580-48543646	-	PFKFB4	ENST00000232375	-0.117	chr10:101605140-101605212	+	DPCD	ENST00000370147	0.02	RBM25
chr3:48539254-48539310	-	PFKFB4	ENST00000232375	-0.294	chr20:62668477-62668541	+	SLCO4A1	ENST00000217159	0.01	RBM25
chr19:8257879-8257985	+	CERS4	ENST00000251363	-0.148	chr22:24546914-24547005	-	GUCD1	ENST00000435822	-0.0	RBM25
chr3:50110379-50110463	+	RBM5	ENST00000347869	-0.213	chr1:39571607-39571705	-	PABPC4	ENST00000474378	-0.0	RBM25
chr3:50104248-50104308	+	RBM5	ENST00000347869	-0.318	chr14:21462350-21462418	-	RAB2B	ENST00000397762	0.0	RBM25
chr19:45413963-45414034	-	ERCC1	ENST00000300853	-0.251	chrX:53381018-53381087	-	SMC1A	ENST00000322213	-0.01	RBM25
chr16:3777613-3777657	-	CREBBP	ENST00000262367	-0.32	chr13:112819900-112819950	+	ATP11A	ENST00000375645	-0.01	RBM25
chr4:145064572-145064692	-	ANAPC10	ENST00000507656	-0.272	chr8:98579664-98579789	-	STK3	ENST00000419617	-0.01	RBM25
chr4:127938783-127938838	-	MFSD8	ENST00000641686	-0.329	chr12:62588856-62588916	+	MON2	ENST00000546600	-0.01	RBM25
chr7:130096921-130097007	+	KLHDC10	ENST00000335420	0.428	chrX:15425906-15425990	-	PIR	ENST00000380420	0.01	RBM25
chr4:10103896-10103986	-	WDR1	ENST00000499869	-0.237	chr6:41577986-41578081	+	FOXP4	ENST00000307972	0.0	RBM25
chr4:10097711-10097891	-	WDR1	ENST00000499869	-0.25	chr16:75095598-75095750	+	ZNRF1	ENST00000320619	-0.01	RBM25
chr3:9938015-9938106	+	CRELD1	ENST00000452070	-0.377	chr8:22561865-22561931	+	SORBS3	ENST00000240123	-0.02	RBM25
chr9:732378-732617	+	KANK1	ENST00000382297	-0.11	chr17:36586997-36587245	+	GGNBP2	ENST00000613102	0.0	RBM25
chr1:53889244-53889463	-	YIPF1	ENST00000072644	-0.372	chr15:63156787-63156973	-	RPS27L	ENST00000635699	0.0	RBM25
chr14:94266959-94267029	+	PPP4R4	ENST00000304338	-0.271	chr2:135932783-135932842	-	DARS1	ENST00000264161	-0.0	RBM25
