exon_KD	Strand_KD	gene_name_KD	transcript_id_KD	dPSI_KD	exon_CTRL	Strand_CTRL	gene_name_CTRL	transcript_id_CTRL	dPSI_CTRL	RBP
chrX:30668012-30668118	+	GK	ENST00000427190	-0.16	chr7:23187052-23187146	+	NUP42	ENST00000258742	-0.01	U2AF1
chr2:130161186-130161272	-	SMPD4	ENST00000680298	0.407	chr17:18229941-18230038	+	LLGL1	ENST00000316843	-0.02	U2AF1
chr16:67658555-67658641	-	ACD	ENST00000620761	-0.164	chr1:1387777-1387869	-	CCNL2	ENST00000400809	-0.0	U2AF1
chr15:89320766-89321012	-	POLG	ENST00000268124	-0.174	chr12:49323845-49324037	+	TROAP	ENST00000257909	0.01	U2AF1
chr6:149597063-149597189	-	KATNA1	ENST00000367411	-0.242	chr14:52711410-52711524	+	PSMC6	ENST00000445930	-0.0	U2AF1
chrX:123613399-123613556	-	THOC2	ENST00000245838	-0.242	chr3:25632446-25632583	-	TOP2B	ENST00000264331	0.01	U2AF1
chr20:10656398-10656458	-	JAG1	ENST00000254958	-0.353	chr2:69812653-69812709	+	ANXA4	ENST00000394295	-0.0	U2AF1
chr20:10652468-10652598	-	JAG1	ENST00000254958	-0.137	chr18:8376046-8376200	+	PTPRM	ENST00000580170	0.02	U2AF1
chr20:10412530-10413931	-	MKKS	ENST00000347364	-0.236	chr15:55359539-55360944	-	CCPG1	ENST00000442196	-0.01	U2AF1
chr10:21733504-21733592	+	MLLT10	ENST00000307729	-0.242	chr1:99881076-99881177	+	AGL	ENST00000361915	-0.02	U2AF1
chr12:57107605-57107743	-	STAT6	ENST00000300134	-0.383	chr9:35750243-35750379	+	RGP1	ENST00000378078	0.0	U2AF1
chr19:32468731-32468813	+	DPY19L3	ENST00000392250	-0.165	chr8:13110742-13110823	-	DLC1	ENST00000276297	-0.01	U2AF1
chr1:45014940-45015006	+	UROD	ENST00000246337	-0.125	chr20:35630741-35630795	-	CPNE1	ENST00000397443	0.0	U2AF1
chr2:218658701-218658876	-	ZNF142	ENST00000411696	-0.517	chr19:11345252-11345415	-	TMEM205	ENST00000354882	0.01	U2AF1
chr17:44074969-44075087	+	G6PC3	ENST00000269097	-0.162	chr2:27201350-27201453	-	SLC5A6	ENST00000310574	-0.0	U2AF1
chr16:67659229-67659263	-	ACD	ENST00000620761	-0.394	chr1:153976976-153977013	-	JTB	ENST00000271843	-0.01	U2AF1
chr2:232014835-232014979	+	DIS3L2	ENST00000325385	-0.285	chr1:25484116-25484274	+	MACO1	ENST00000374343	-0.01	U2AF1
chr15:42734226-42734346	-	CDAN1	ENST00000356231	-0.278	chr12:56159587-56159730	+	MYL6	ENST00000550697	-0.01	U2AF1
chr16:67658720-67658816	-	ACD	ENST00000620761	-0.17	chr9:35710797-35710886	-	TLN1	ENST00000314888	-0.0	U2AF1
chr16:1666073-1666177	+	CRAMP1	ENST00000397412	-0.425	chr15:74449936-74450069	-	UBL7	ENST00000395081	-0.0	U2AF1
chr11:62801094-62801201	-	NXF1	ENST00000294172	-0.13	chr17:7241342-7241460	-	GABARAP	ENST00000302386	-0.0	U2AF1
chrX:123613639-123613708	-	THOC2	ENST00000245838	-0.137	chr20:35704668-35704746	-	RBM39	ENST00000253363	-0.02	U2AF1
chr6:44146847-44146927	+	TMEM63B	ENST00000323267	-0.261	chr16:253833-253929	+	FAM234A	ENST00000419173	-0.01	U2AF1
chr15:89321962-89322015	-	POLG	ENST00000268124	-0.386	chr17:44321700-44321767	-	SLC25A39	ENST00000377095	0.0	U2AF1
chr7:24706184-24706376	-	GSDME	ENST00000645220	-0.155	chr20:62126226-62126439	+	LSM14B	ENST00000400318	-0.02	U2AF1
chr7:34957984-34958070	-	DPY19L1	ENST00000638088	-0.539	chrX:139819338-139819427	-	ATP11C	ENST00000682941	0.02	U2AF1
chr22:29636751-29636876	+	NF2	ENST00000338641	-0.243	chr20:32133013-32133126	+	TM9SF4	ENST00000398022	-0.0	U2AF1
chr3:66362860-66362929	+	SLC25A26	ENST00000354883	-0.244	chr7:155665175-155665253	+	RBM33	ENST00000401878	-0.01	U2AF1
chr5:132579317-132579502	+	RAD50	ENST00000378823	-0.252	chr17:67190157-67190355	-	HELZ	ENST00000358691	-0.0	U2AF1
chr19:39481883-39482033	+	TIMM50	ENST00000607714	-0.204	chr16:29897853-29897984	-	SEZ6L2	ENST00000617533	-0.0	U2AF1
chr8:22069016-22069060	+	DMTN	ENST00000358242	-0.344	chr19:5788357-5788398	-	DUS3L	ENST00000309061	-0.02	U2AF1
chr15:89323404-89323511	-	POLG	ENST00000268124	-0.192	chr22:30941433-30941558	-	MORC2	ENST00000397641	0.0	U2AF1
chr15:89322742-89322902	-	POLG	ENST00000268124	-0.224	chr10:103443165-103443333	+	PDCD11	ENST00000369797	-0.01	U2AF1
chr10:112410584-112410635	+	ACSL5	ENST00000354655	-0.297	chr1:110045015-110045078	+	STRIP1	ENST00000369795	-0.0	U2AF1
chr10:112411456-112411529	+	ACSL5	ENST00000354655	-0.281	chr8:25341739-25341809	+	DOCK5	ENST00000276440	-0.01	U2AF1
chr14:24241020-24241116	-	TINF2	ENST00000267415	-0.459	chr17:7311578-7311651	+	EIF5A	ENST00000336458	-0.0	U2AF1
chr17:5488196-5488589	+	MIS12	ENST00000611091	-0.383	chr16:15625372-15625797	-	MARF1	ENST00000551742	-0.02	U2AF1
chr10:38094931-38095224	+	ZNF37A	ENST00000685332	-0.526	chr2:197499167-197499438	-	HSPD1	ENST00000439605	-0.0	U2AF1
chr10:21682225-21682257	+	MLLT10	ENST00000307729	-0.285	chr9:105749076-105749111	+	TMEM38B	ENST00000435034	-0.0	U2AF1
chr1:62153358-62153481	+	PATJ	ENST00000642238	-0.223	chr5:32263113-32263242	-	MTMR12	ENST00000382142	-0.0	U2AF1
chr1:147252623-147252735	+	CHD1L	ENST00000369258	-0.215	chr12:49749618-49749734	+	TMBIM6	ENST00000549966	0.0	U2AF1
chr2:43826382-43826521	-	ABCG5	ENST00000405322	-0.328	chr17:47943306-47943430	+	PNPO	ENST00000642017	-0.01	U2AF1
chr19:13109915-13110001	-	TRMT1	ENST00000357720	-0.452	chr11:118902990-118903074	-	BCL9L	ENST00000683865	-0.0	U2AF1
chr2:201274889-201274953	+	CASP8	ENST00000673742	-0.287	chr9:109408321-109408377	-	PTPN3	ENST00000374541	0.02	U2AF1
chr7:92244002-92244149	-	KRIT1	ENST00000394505	-0.585	chr4:119269691-119269837	+	USP53	ENST00000692078	-0.01	U2AF1
chr20:35632163-35632234	-	CPNE1	ENST00000397443	-0.261	chr6:30590306-30590378	+	ABCF1	ENST00000326195	-0.01	U2AF1
chr16:68356701-68356797	+	PRMT7	ENST00000441236	-0.365	chr17:82089632-82089726	-	FASN	ENST00000306749	-0.0	U2AF1
chr19:15924761-15924882	-	CYP4F11	ENST00000402119	-0.341	chr2:240018524-240018639	-	NDUFA10	ENST00000307300	-0.01	U2AF1
chr19:56826388-56826463	-	PEG3	ENST00000326441	-0.333	chr11:9152358-9152442	-	DENND5A	ENST00000328194	0.0	U2AF1
chr10:123007026-123007176	-	IKZF5	ENST00000368886	-0.469	chr7:24861613-24861769	-	OSBPL3	ENST00000313367	-0.01	U2AF1
chr22:37855565-37855644	+	EIF3L	ENST00000652021	-0.149	chr16:70361418-70361510	+	DDX19A	ENST00000302243	-0.0	U2AF1
chr1:236861125-236861277	+	MTR	ENST00000366577	-0.274	chr10:68968976-68969121	+	DDX21	ENST00000354185	-0.01	U2AF1
chr18:13671862-13671973	-	FAM210A	ENST00000651643	-0.218	chr2:191341461-191341565	+	MYO1B	ENST00000392318	-0.0	U2AF1
chr19:9433668-9433786	-	ZNF266	ENST00000592904	-0.433	chr20:2988338-2988474	+	PTPRA	ENST00000399903	-0.01	U2AF1
chr19:9434798-9434859	-	ZNF266	ENST00000592904	-0.395	chr15:48151874-48151942	-	MYEF2	ENST00000324324	-0.01	U2AF1
chr17:8231276-8231469	-	CTC1	ENST00000651323	-0.295	chr6:43524471-43524635	-	XPO5	ENST00000265351	-0.01	U2AF1
